province_id, district_name, location_name, ward_no
7,Kanchanpur,Bedkot Municipality,6
7,Kanchanpur,Bedkot Municipality,7
7,Kanchanpur,Bedkot Municipality,8
7,Kanchanpur,Bedkot Municipality,9
7,Kanchanpur,Bedkot Municipality,10
1,Udaya Pur,Belaka Municipality,1
1,Udaya Pur,Belaka Municipality,2
1,Udaya Pur,Belaka Municipality,3
1,Udaya Pur,Belaka Municipality,4
1,Udaya Pur,Belaka Municipality,5
1,Udaya Pur,Belaka Municipality,6
1,Udaya Pur,Belaka Municipality,7
1,Udaya Pur,Belaka Municipality,8
1,Udaya Pur,Belaka Municipality,9
1,Morang,Belbaari Municipality,1
1,Morang,Belbaari Municipality,2
1,Morang,Belbaari Municipality,3
1,Morang,Belbaari Municipality,4
1,Morang,Belbaari Municipality,5
1,Morang,Belbaari Municipality,6
1,Morang,Belbaari Municipality,7
1,Morang,Belbaari Municipality,8
1,Morang,Belbaari Municipality,9
1,Morang,Belbaari Municipality,10
1,Morang,Belbaari Municipality,11
7,Kanchanpur,Beldandi Rural Municipality,1
7,Kanchanpur,Beldandi Rural Municipality,2
7,Kanchanpur,Beldandi Rural Municipality,3
7,Kanchanpur,Beldandi Rural Municipality,4
7,Kanchanpur,Beldandi Rural Municipality,5
2,Saptari,Belhi Chapena Rural Municipality,1
2,Saptari,Belhi Chapena Rural Municipality,2
2,Saptari,Belhi Chapena Rural Municipality,3
2,Saptari,Belhi Chapena Rural Municipality,4
2,Saptari,Belhi Chapena Rural Municipality,5
2,Saptari,Belhi Chapena Rural Municipality,6
3,Nuwakot,Belkotgadhi Municipality,1
3,Nuwakot,Belkotgadhi Municipality,2
3,Nuwakot,Belkotgadhi Municipality,3
3,Nuwakot,Belkotgadhi Municipality,4
3,Nuwakot,Belkotgadhi Municipality,5
3,Nuwakot,Belkotgadhi Municipality,6
3,Nuwakot,Belkotgadhi Municipality,7
3,Nuwakot,Belkotgadhi Municipality,8
3,Nuwakot,Belkotgadhi Municipality,9
3,Nuwakot,Belkotgadhi Municipality,10
3,Nuwakot,Belkotgadhi Municipality,11
3,Nuwakot,Belkotgadhi Municipality,12
3,Nuwakot,Belkotgadhi Municipality,13
7,Kanchanpur,Belouri Municipality,9
7,Kanchanpur,Belouri Municipality,1
7,Kanchanpur,Belouri Municipality,2
7,Kanchanpur,Belouri Municipality,3
7,Kanchanpur,Belouri Municipality,4
7,Kanchanpur,Belouri Municipality,5
7,Kanchanpur,Belouri Municipality,6
7,Kanchanpur,Belouri Municipality,7
7,Kanchanpur,Belouri Municipality,8
7,Kanchanpur,Belouri Municipality,10
4,Myagdi,Beni Municipality,1
4,Myagdi,Beni Municipality,2
4,Myagdi,Beni Municipality,3
4,Myagdi,Beni Municipality,4
4,Myagdi,Beni Municipality,5
4,Myagdi,Beni Municipality,6
4,Myagdi,Beni Municipality,7
4,Myagdi,Beni Municipality,8
4,Myagdi,Beni Municipality,9
4,Myagdi,Beni Municipality,10
3,Dhading,Benighat Rorang Rural Municipality,1
3,Dhading,Benighat Rorang Rural Municipality,2
3,Dhading,Benighat Rorang Rural Municipality,3
3,Dhading,Benighat Rorang Rural Municipality,4
3,Dhading,Benighat Rorang Rural Municipality,5
3,Dhading,Benighat Rorang Rural Municipality,6
3,Dhading,Benighat Rorang Rural Municipality,7
3,Dhading,Benighat Rorang Rural Municipality,8
3,Dhading,Benighat Rorang Rural Municipality,9
3,Dhading,Benighat Rorang Rural Municipality,10
4,Lamjung,Bensi Shahar Municipality,1
4,Lamjung,Bensi Shahar Municipality,2
4,Lamjung,Bensi Shahar Municipality,3
4,Lamjung,Bensi Shahar Municipality,4
4,Lamjung,Bensi Shahar Municipality,5
4,Lamjung,Bensi Shahar Municipality,6
4,Lamjung,Bensi Shahar Municipality,7
4,Lamjung,Bensi Shahar Municipality,8
4,Lamjung,Bensi Shahar Municipality,9
4,Lamjung,Bensi Shahar Municipality,10
4,Lamjung,Bensi Shahar Municipality,11
3,Kavre,Bethanchowk Rural Municipality,1
3,Kavre,Bethanchowk Rural Municipality,2
3,Kavre,Bethanchowk Rural Municipality,3
3,Kavre,Bethanchowk Rural Municipality,4
3,Kavre,Bethanchowk Rural Municipality,5
3,Kavre,Bethanchowk Rural Municipality,6
1,Jhapa,Bhadrapur Municipality,6
1,Jhapa,Bhadrapur Municipality,1
1,Jhapa,Bhadrapur Municipality,2
1,Jhapa,Bhadrapur Municipality,3
1,Jhapa,Bhadrapur Municipality,4
1,Jhapa,Bhadrapur Municipality,5
1,Jhapa,Bhadrapur Municipality,7
1,Jhapa,Bhadrapur Municipality,8
1,Jhapa,Bhadrapur Municipality,9
1,Jhapa,Bhadrapur Municipality,10
6,Dailekh,Bhagawatimai Rural Municipality,1
6,Dailekh,Bhagawatimai Rural Municipality,2
6,Dailekh,Bhagawatimai Rural Municipality,3
6,Dailekh,Bhagawatimai Rural Municipality,4
6,Dailekh,Bhagawatimai Rural Municipality,5
6,Dailekh,Bhagawatimai Rural Municipality,6
6,Dailekh,Bhagawatimai Rural Municipality,7
7,Dadeldhura,Bhageshwor Rural Municipality,4
7,Dadeldhura,Bhageshwor Rural Municipality,5
7,Dadeldhura,Bhageshwor Rural Municipality,1
7,Dadeldhura,Bhageshwor Rural Municipality,2
7,Dadeldhura,Bhageshwor Rural Municipality,3
2,Siraha,Bhagwanpur Rural Municipality,2
2,Siraha,Bhagwanpur Rural Municipality,5
2,Siraha,Bhagwanpur Rural Municipality,1
2,Siraha,Bhagwanpur Rural Municipality,3
2,Siraha,Bhagwanpur Rural Municipality,4
6,Dailekh,Bhairabi Rural Municipality,1
6,Dailekh,Bhairabi Rural Municipality,2
6,Dailekh,Bhairabi Rural Municipality,3
6,Dailekh,Bhairabi Rural Municipality,4
6,Dailekh,Bhairabi Rural Municipality,5
6,Dailekh,Bhairabi Rural Municipality,6
6,Dailekh,Bhairabi Rural Municipality,7
7,Kailali,Bhajani Municipality,1
7,Kailali,Bhajani Municipality,2
7,Kailali,Bhajani Municipality,3
7,Kailali,Bhajani Municipality,4
7,Kailali,Bhajani Municipality,5
7,Kailali,Bhajani Municipality,6
7,Kailali,Bhajani Municipality,7
7,Kailali,Bhajani Municipality,8
7,Kailali,Bhajani Municipality,9
3,Bhaktapur,Bhaktapur Municipality,2
3,Bhaktapur,Bhaktapur Municipality,4
3,Bhaktapur,Bhaktapur Municipality,6
3,Bhaktapur,Bhaktapur Municipality,7
3,Bhaktapur,Bhaktapur Municipality,10
3,Bhaktapur,Bhaktapur Municipality,1
3,Bhaktapur,Bhaktapur Municipality,3
3,Bhaktapur,Bhaktapur Municipality,5
3,Bhaktapur,Bhaktapur Municipality,8
3,Bhaktapur,Bhaktapur Municipality,9
2,Mahotari,Bhangaha Municipality,1
2,Mahotari,Bhangaha Municipality,8
2,Mahotari,Bhangaha Municipality,2
2,Mahotari,Bhangaha Municipality,3
2,Mahotari,Bhangaha Municipality,4
2,Mahotari,Bhangaha Municipality,5
2,Mahotari,Bhangaha Municipality,6
2,Mahotari,Bhangaha Municipality,7
2,Mahotari,Bhangaha Municipality,9
4,Tanahu,Bhanu Municipality,1
4,Tanahu,Bhanu Municipality,2
4,Tanahu,Bhanu Municipality,3
4,Tanahu,Bhanu Municipality,4
4,Tanahu,Bhanu Municipality,5
4,Tanahu,Bhanu Municipality,6
4,Tanahu,Bhanu Municipality,7
4,Tanahu,Bhanu Municipality,8
4,Tanahu,Bhanu Municipality,9
4,Tanahu,Bhanu Municipality,10
4,Tanahu,Bhanu Municipality,11
4,Tanahu,Bhanu Municipality,12
4,Tanahu,Bhanu Municipality,13
3,Chitawan,Bharatpur Metropolitan,12
3,Chitawan,Bharatpur Metropolitan,1
3,Chitawan,Bharatpur Metropolitan,2
3,Chitawan,Bharatpur Metropolitan,3
3,Chitawan,Bharatpur Metropolitan,4
3,Chitawan,Bharatpur Metropolitan,5
3,Chitawan,Bharatpur Metropolitan,6
3,Chitawan,Bharatpur Metropolitan,7
3,Chitawan,Bharatpur Metropolitan,8
3,Chitawan,Bharatpur Metropolitan,9
3,Chitawan,Bharatpur Metropolitan,10
3,Chitawan,Bharatpur Metropolitan,11
3,Chitawan,Bharatpur Metropolitan,13
3,Chitawan,Bharatpur Metropolitan,14
3,Chitawan,Bharatpur Metropolitan,15
3,Chitawan,Bharatpur Metropolitan,16
3,Chitawan,Bharatpur Metropolitan,17
3,Chitawan,Bharatpur Metropolitan,18
3,Chitawan,Bharatpur Metropolitan,19
3,Chitawan,Bharatpur Metropolitan,20
3,Chitawan,Bharatpur Metropolitan,21
3,Chitawan,Bharatpur Metropolitan,22
3,Chitawan,Bharatpur Metropolitan,23
3,Chitawan,Bharatpur Metropolitan,24
3,Chitawan,Bharatpur Metropolitan,25
3,Chitawan,Bharatpur Metropolitan,26
3,Chitawan,Bharatpur Metropolitan,27
3,Chitawan,Bharatpur Metropolitan,28
3,Chitawan,Bharatpur Metropolitan,29
6,Jajarkot,Bheri Municipality,13
6,Jajarkot,Bheri Municipality,1
6,Jajarkot,Bheri Municipality,2
6,Jajarkot,Bheri Municipality,3
6,Jajarkot,Bheri Municipality,4
6,Jajarkot,Bheri Municipality,5
6,Jajarkot,Bheri Municipality,6
6,Jajarkot,Bheri Municipality,7
6,Jajarkot,Bheri Municipality,8
6,Jajarkot,Bheri Municipality,9
6,Jajarkot,Bheri Municipality,10
6,Jajarkot,Bheri Municipality,11
6,Jajarkot,Bheri Municipality,12
6,Surkhet,Bheriganga Municipality,7
6,Surkhet,Bheriganga Municipality,1
6,Surkhet,Bheriganga Municipality,2
6,Surkhet,Bheriganga Municipality,3
6,Surkhet,Bheriganga Municipality,4
6,Surkhet,Bheriganga Municipality,5
6,Surkhet,Bheriganga Municipality,6
6,Surkhet,Bheriganga Municipality,8
6,Surkhet,Bheriganga Municipality,9
6,Surkhet,Bheriganga Municipality,10
6,Surkhet,Bheriganga Municipality,11
6,Surkhet,Bheriganga Municipality,12
6,Surkhet,Bheriganga Municipality,13
4,Tanahu,Bhimad Municipality,1
4,Tanahu,Bhimad Municipality,2
4,Tanahu,Bhimad Municipality,3
4,Tanahu,Bhimad Municipality,4
4,Tanahu,Bhimad Municipality,5
4,Tanahu,Bhimad Municipality,6
4,Tanahu,Bhimad Municipality,7
4,Tanahu,Bhimad Municipality,8
4,Tanahu,Bhimad Municipality,9
7,Kanchanpur,Bhimdatta Municipality,3
7,Kanchanpur,Bhimdatta Municipality,15
7,Kanchanpur,Bhimdatta Municipality,17
7,Kanchanpur,Bhimdatta Municipality,19
7,Kanchanpur,Bhimdatta Municipality,1
7,Kanchanpur,Bhimdatta Municipality,2
7,Kanchanpur,Bhimdatta Municipality,4
7,Kanchanpur,Bhimdatta Municipality,5
7,Kanchanpur,Bhimdatta Municipality,6
7,Kanchanpur,Bhimdatta Municipality,7
7,Kanchanpur,Bhimdatta Municipality,8
7,Kanchanpur,Bhimdatta Municipality,9
7,Kanchanpur,Bhimdatta Municipality,10
7,Kanchanpur,Bhimdatta Municipality,11
7,Kanchanpur,Bhimdatta Municipality,12
7,Kanchanpur,Bhimdatta Municipality,13
7,Kanchanpur,Bhimdatta Municipality,14
7,Kanchanpur,Bhimdatta Municipality,16
7,Kanchanpur,Bhimdatta Municipality,18
3,Dolakha,Bhimeshwor Municipality,1
3,Dolakha,Bhimeshwor Municipality,2
3,Dolakha,Bhimeshwor Municipality,3
3,Dolakha,Bhimeshwor Municipality,4
3,Dolakha,Bhimeshwor Municipality,5
3,Dolakha,Bhimeshwor Municipality,6
3,Dolakha,Bhimeshwor Municipality,7
3,Dolakha,Bhimeshwor Municipality,8
3,Dolakha,Bhimeshwor Municipality,9
3,Makawanpur,Bhimphedi Rural Municipality,1
3,Makawanpur,Bhimphedi Rural Municipality,2
3,Makawanpur,Bhimphedi Rural Municipality,3
3,Makawanpur,Bhimphedi Rural Municipality,4
3,Makawanpur,Bhimphedi Rural Municipality,5
3,Makawanpur,Bhimphedi Rural Municipality,6
3,Makawanpur,Bhimphedi Rural Municipality,7
3,Makawanpur,Bhimphedi Rural Municipality,8
3,Makawanpur,Bhimphedi Rural Municipality,9
4,Gorkha,Bhimsen Rural Municipality,1
4,Gorkha,Bhimsen Rural Municipality,2
4,Gorkha,Bhimsen Rural Municipality,3
4,Gorkha,Bhimsen Rural Municipality,4
4,Gorkha,Bhimsen Rural Municipality,5
4,Gorkha,Bhimsen Rural Municipality,6
4,Gorkha,Bhimsen Rural Municipality,7
4,Gorkha,Bhimsen Rural Municipality,8
4,Syangja,Bhirkot  Municipality,1
4,Syangja,Bhirkot  Municipality,2
4,Syangja,Bhirkot  Municipality,3
4,Syangja,Bhirkot  Municipality,4
4,Syangja,Bhirkot  Municipality,5
4,Syangja,Bhirkot  Municipality,6
4,Syangja,Bhirkot  Municipality,7
4,Syangja,Bhirkot  Municipality,8
4,Syangja,Bhirkot  Municipality,9
1,Bhojpur,Bhojpur Municipality,2
1,Bhojpur,Bhojpur Municipality,1
1,Bhojpur,Bhojpur Municipality,3
1,Bhojpur,Bhojpur Municipality,4
1,Bhojpur,Bhojpur Municipality,5
1,Bhojpur,Bhojpur Municipality,6
1,Bhojpur,Bhojpur Municipality,7
1,Bhojpur,Bhojpur Municipality,8
1,Bhojpur,Bhojpur Municipality,9
1,Bhojpur,Bhojpur Municipality,10
1,Bhojpur,Bhojpur Municipality,11
1,Bhojpur,Bhojpur Municipality,12
1,Sunsari,Bhokraha Rural Municipality,1
1,Sunsari,Bhokraha Rural Municipality,2
1,Sunsari,Bhokraha Rural Municipality,3
1,Sunsari,Bhokraha Rural Municipality,4
1,Sunsari,Bhokraha Rural Municipality,5
1,Sunsari,Bhokraha Rural Municipality,6
1,Sunsari,Bhokraha Rural Municipality,7
1,Sunsari,Bhokraha Rural Municipality,8
3,Sindhupalchok,Bhotekoshi Rural Municipality,1
3,Sindhupalchok,Bhotekoshi Rural Municipality,2
3,Sindhupalchok,Bhotekoshi Rural Municipality,3
3,Sindhupalchok,Bhotekoshi Rural Municipality,4
3,Sindhupalchok,Bhotekoshi Rural Municipality,5
1,Sankhuwasabha,Bhotkhola Rural Municipality,1
1,Sankhuwasabha,Bhotkhola Rural Municipality,2
1,Sankhuwasabha,Bhotkhola Rural Municipality,3
1,Sankhuwasabha,Bhotkhola Rural Municipality,4
1,Sankhuwasabha,Bhotkhola Rural Municipality,5
5,Rukum,Bhume Rural Municipality,1
5,Rukum,Bhume Rural Municipality,2
5,Rukum,Bhume Rural Municipality,3
5,Rukum,Bhume Rural Municipality,4
5,Rukum,Bhume Rural Municipality,5
5,Rukum,Bhume Rural Municipality,6
5,Rukum,Bhume Rural Municipality,7
5,Rukum,Bhume Rural Municipality,8
5,Rukum,Bhume Rural Municipality,9
5,Arghakhachi,Bhumikasthan Municipality,1
5,Arghakhachi,Bhumikasthan Municipality,2
5,Arghakhachi,Bhumikasthan Municipality,3
5,Arghakhachi,Bhumikasthan Municipality,4
5,Arghakhachi,Bhumikasthan Municipality,5
5,Arghakhachi,Bhumikasthan Municipality,6
5,Arghakhachi,Bhumikasthan Municipality,7
5,Arghakhachi,Bhumikasthan Municipality,8
5,Arghakhachi,Bhumikasthan Municipality,9
5,Arghakhachi,Bhumikasthan Municipality,10
3,Kavre,Bhumlu Rural Municipality,1
3,Kavre,Bhumlu Rural Municipality,2
3,Kavre,Bhumlu Rural Municipality,3
3,Kavre,Bhumlu Rural Municipality,4
3,Kavre,Bhumlu Rural Municipality,5
3,Kavre,Bhumlu Rural Municipality,6
3,Kavre,Bhumlu Rural Municipality,7
3,Kavre,Bhumlu Rural Municipality,8
3,Kavre,Bhumlu Rural Municipality,9
3,Kavre,Bhumlu Rural Municipality,10
3,Nuwakot,Bidur Municipality,1
3,Nuwakot,Bidur Municipality,2
3,Nuwakot,Bidur Municipality,3
3,Nuwakot,Bidur Municipality,4
3,Nuwakot,Bidur Municipality,5
3,Nuwakot,Bidur Municipality,6
3,Nuwakot,Bidur Municipality,7
3,Nuwakot,Bidur Municipality,8
3,Nuwakot,Bidur Municipality,9
3,Nuwakot,Bidur Municipality,10
3,Nuwakot,Bidur Municipality,11
3,Nuwakot,Bidur Municipality,12
3,Nuwakot,Bidur Municipality,13
3,Dolakha,Bigu Rural Municipality,1
3,Dolakha,Bigu Rural Municipality,2
3,Dolakha,Bigu Rural Municipality,3
3,Dolakha,Bigu Rural Municipality,4
3,Dolakha,Bigu Rural Municipality,5
3,Dolakha,Bigu Rural Municipality,6
3,Dolakha,Bigu Rural Municipality,7
3,Dolakha,Bigu Rural Municipality,8
4,Parwat,Bihadi Rural Municipality,2
4,Parwat,Bihadi Rural Municipality,1
4,Parwat,Bihadi Rural Municipality,3
4,Parwat,Bihadi Rural Municipality,4
4,Parwat,Bihadi Rural Municipality,5
4,Parwat,Bihadi Rural Municipality,6
5,Kapilbastu,Bijayanagar Rural Municipality,1
5,Kapilbastu,Bijayanagar Rural Municipality,2
5,Kapilbastu,Bijayanagar Rural Municipality,3
5,Kapilbastu,Bijayanagar Rural Municipality,4
5,Kapilbastu,Bijayanagar Rural Municipality,5
5,Kapilbastu,Bijayanagar Rural Municipality,6
5,Kapilbastu,Bijayanagar Rural Municipality,7
4,Nawalparasi,Binayi Tribeni  Rural Municipality,7
4,Nawalparasi,Binayi Tribeni  Rural Municipality,1
4,Nawalparasi,Binayi Tribeni  Rural Municipality,2
4,Nawalparasi,Binayi Tribeni  Rural Municipality,3
4,Nawalparasi,Binayi Tribeni  Rural Municipality,4
4,Nawalparasi,Binayi Tribeni  Rural Municipality,5
4,Nawalparasi,Binayi Tribeni  Rural Municipality,6
2,Parsa,Bindabasini Rural Municipality,3
2,Parsa,Bindabasini Rural Municipality,5
2,Parsa,Bindabasini Rural Municipality,1
2,Parsa,Bindabasini Rural Municipality,2
2,Parsa,Bindabasini Rural Municipality,4
1,Morang,Biratnagar Metropolitan,1
1,Morang,Biratnagar Metropolitan,4
1,Morang,Biratnagar Metropolitan,7
1,Morang,Biratnagar Metropolitan,15
1,Morang,Biratnagar Metropolitan,18
1,Morang,Biratnagar Metropolitan,2
1,Morang,Biratnagar Metropolitan,3
1,Morang,Biratnagar Metropolitan,5
1,Morang,Biratnagar Metropolitan,6
1,Morang,Biratnagar Metropolitan,8
1,Morang,Biratnagar Metropolitan,9
1,Morang,Biratnagar Metropolitan,10
1,Morang,Biratnagar Metropolitan,11
1,Morang,Biratnagar Metropolitan,12
1,Morang,Biratnagar Metropolitan,13
1,Morang,Biratnagar Metropolitan,14
1,Morang,Biratnagar Metropolitan,16
1,Morang,Biratnagar Metropolitan,17
1,Morang,Biratnagar Metropolitan,19
6,Surkhet,Birendranagar Municipality,1
6,Surkhet,Birendranagar Municipality,2
6,Surkhet,Birendranagar Municipality,3
6,Surkhet,Birendranagar Municipality,4
6,Surkhet,Birendranagar Municipality,5
6,Surkhet,Birendranagar Municipality,6
6,Surkhet,Birendranagar Municipality,7
6,Surkhet,Birendranagar Municipality,8
6,Surkhet,Birendranagar Municipality,9
6,Surkhet,Birendranagar Municipality,10
6,Surkhet,Birendranagar Municipality,11
6,Surkhet,Birendranagar Municipality,12
6,Surkhet,Birendranagar Municipality,13
6,Surkhet,Birendranagar Municipality,14
6,Surkhet,Birendranagar Municipality,15
6,Surkhet,Birendranagar Municipality,16
2,Parsa,Birgunj Metropolitan,1
2,Parsa,Birgunj Metropolitan,2
2,Parsa,Birgunj Metropolitan,3
2,Parsa,Birgunj Metropolitan,6
2,Parsa,Birgunj Metropolitan,8
2,Parsa,Birgunj Metropolitan,9
2,Parsa,Birgunj Metropolitan,11
2,Parsa,Birgunj Metropolitan,12
2,Parsa,Birgunj Metropolitan,21
2,Parsa,Birgunj Metropolitan,24
2,Parsa,Birgunj Metropolitan,25
2,Parsa,Birgunj Metropolitan,4
2,Parsa,Birgunj Metropolitan,5
2,Parsa,Birgunj Metropolitan,7
2,Parsa,Birgunj Metropolitan,10
2,Parsa,Birgunj Metropolitan,13
2,Parsa,Birgunj Metropolitan,14
2,Parsa,Birgunj Metropolitan,15
2,Parsa,Birgunj Metropolitan,16
2,Parsa,Birgunj Metropolitan,17
2,Parsa,Birgunj Metropolitan,18
2,Parsa,Birgunj Metropolitan,19
2,Parsa,Birgunj Metropolitan,20
2,Parsa,Birgunj Metropolitan,22
2,Parsa,Birgunj Metropolitan,23
2,Parsa,Birgunj Metropolitan,26
2,Parsa,Birgunj Metropolitan,27
2,Parsa,Birgunj Metropolitan,28
2,Parsa,Birgunj Metropolitan,29
2,Parsa,Birgunj Metropolitan,30
2,Parsa,Birgunj Metropolitan,31
2,Parsa,Birgunj Metropolitan,32
1,Jhapa,Birtamod Municipality,1
1,Jhapa,Birtamod Municipality,2
1,Jhapa,Birtamod Municipality,3
1,Jhapa,Birtamod Municipality,4
1,Jhapa,Birtamod Municipality,5
1,Jhapa,Birtamod Municipality,6
1,Jhapa,Birtamod Municipality,7
1,Jhapa,Birtamod Municipality,8
1,Jhapa,Birtamod Municipality,9
1,Jhapa,Birtamod Municipality,10
4,Syangja,Biruwa Rural Municipality,1
4,Syangja,Biruwa Rural Municipality,2
4,Syangja,Biruwa Rural Municipality,3
4,Syangja,Biruwa Rural Municipality,4
4,Syangja,Biruwa Rural Municipality,5
4,Syangja,Biruwa Rural Municipality,6
4,Syangja,Biruwa Rural Municipality,7
4,Syangja,Biruwa Rural Municipality,8
2,Sarlahi,Bishnu Rural Municipality,3
2,Sarlahi,Bishnu Rural Municipality,1
2,Sarlahi,Bishnu Rural Municipality,2
2,Sarlahi,Bishnu Rural Municipality,4
2,Sarlahi,Bishnu Rural Municipality,5
2,Sarlahi,Bishnu Rural Municipality,6
2,Sarlahi,Bishnu Rural Municipality,7
2,Sarlahi,Bishnu Rural Municipality,8
2,Siraha,Bishnupur  Rural Municipality,1
2,Siraha,Bishnupur  Rural Municipality,2
2,Siraha,Bishnupur  Rural Municipality,3
2,Siraha,Bishnupur  Rural Municipality,4
2,Siraha,Bishnupur  Rural Municipality,5
2,Saptari,Bishnupur Rural Municipality,1
2,Saptari,Bishnupur Rural Municipality,6
2,Saptari,Bishnupur Rural Municipality,2
2,Saptari,Bishnupur Rural Municipality,3
2,Saptari,Bishnupur Rural Municipality,4
2,Saptari,Bishnupur Rural Municipality,5
2,Saptari,Bishnupur Rural Municipality,7
2,Bara,Bishrampur Rural Municipality,2
2,Bara,Bishrampur Rural Municipality,5
2,Bara,Bishrampur Rural Municipality,1
2,Bara,Bishrampur Rural Municipality,3
2,Bara,Bishrampur Rural Municipality,4
7,Bajhang,Bitthadchir Rural Municipality,1
7,Bajhang,Bitthadchir Rural Municipality,2
7,Bajhang,Bitthadchir Rural Municipality,3
7,Bajhang,Bitthadchir Rural Municipality,4
7,Bajhang,Bitthadchir Rural Municipality,5
7,Bajhang,Bitthadchir Rural Municipality,6
7,Bajhang,Bitthadchir Rural Municipality,7
7,Bajhang,Bitthadchir Rural Municipality,8
7,Bajhang,Bitthadchir Rural Municipality,9
2,Saptari,Bode Barsain Municipality,1
2,Saptari,Bode Barsain Municipality,2
2,Saptari,Bode Barsain Municipality,3
2,Saptari,Bode Barsain Municipality,4
2,Saptari,Bode Barsain Municipality,5
2,Saptari,Bode Barsain Municipality,6
2,Saptari,Bode Barsain Municipality,7
2,Saptari,Bode Barsain Municipality,8
2,Saptari,Bode Barsain Municipality,9
2,Saptari,Bode Barsain Municipality,10
7,Doti,Bogatan Rural Municipality,1
7,Doti,Bogatan Rural Municipality,2
7,Doti,Bogatan Rural Municipality,3
7,Doti,Bogatan Rural Municipality,4
7,Doti,Bogatan Rural Municipality,5
7,Doti,Bogatan Rural Municipality,6
7,Doti,Bogatan Rural Municipality,7
2,Rautahat,Boudhimai Municipality,5
2,Rautahat,Boudhimai Municipality,1
2,Rautahat,Boudhimai Municipality,2
2,Rautahat,Boudhimai Municipality,3
2,Rautahat,Boudhimai Municipality,4
2,Rautahat,Boudhimai Municipality,6
2,Rautahat,Boudhimai Municipality,7
2,Rautahat,Boudhimai Municipality,8
2,Rautahat,Boudhimai Municipality,9
2,Sarlahi,Brahmapuri Rural Municipality,1
2,Sarlahi,Brahmapuri Rural Municipality,2
2,Sarlahi,Brahmapuri Rural Municipality,3
2,Sarlahi,Brahmapuri Rural Municipality,4
2,Sarlahi,Brahmapuri Rural Municipality,5
2,Sarlahi,Brahmapuri Rural Municipality,6
2,Sarlahi,Brahmapuri Rural Municipality,7
2,Rautahat,Brindaban Municipality,1
2,Rautahat,Brindaban Municipality,2
2,Rautahat,Brindaban Municipality,3
2,Rautahat,Brindaban Municipality,4
2,Rautahat,Brindaban Municipality,5
2,Rautahat,Brindaban Municipality,6
2,Rautahat,Brindaban Municipality,7
2,Rautahat,Brindaban Municipality,8
2,Rautahat,Brindaban Municipality,9
5,Kapilbastu,Buddhabhumi Municipality,10
5,Kapilbastu,Buddhabhumi Municipality,1
5,Kapilbastu,Buddhabhumi Municipality,2
5,Kapilbastu,Buddhabhumi Municipality,3
5,Kapilbastu,Buddhabhumi Municipality,4
5,Kapilbastu,Buddhabhumi Municipality,5
5,Kapilbastu,Buddhabhumi Municipality,6
